filename,avg_dna_damage_foci/glia_+,avg_dna_damage_foci/glia_+_damage_+,avg_dna_damage_foci/all_nuclei,avg_dna_damage_foci/all_nuclei_damage_+,nr_+_dna_damage_glia_nuclei,nr_-_dna_damage_glia_nuclei,nr_glia_+_nuclei,nr_total_nuclei,%_dna_damage_signal,%_glia+_signal
DSB Iba1 45_40X_CA1,2.0,2.5454545454545454,2.3138686131386863,2.8053097345132745,11,3,14,137,1.8074989318847656,6.223964691162109
DSB Iba1 45_40X_CA3,1.1666666666666667,1.75,1.585987261146497,2.4174757281553396,4,2,6,157,1.5021324157714844,5.231571197509766
DSB Iba1 45_40X_CTX1,0.6,1.2857142857142858,0.5633802816901409,1.4285714285714286,7,8,15,212,0.8280754089355469,4.201602935791016
DSB Iba1 45_40X_CTX2,0.8333333333333334,1.6666666666666667,0.43137254901960786,1.2571428571428571,12,12,24,203,0.4374504089355469,4.376411437988281
DSB Iba1 45_40X_CTX3,0.6086956521739131,1.5555555555555556,0.48186528497409326,1.3478260869565217,9,14,22,192,0.37746429443359375,3.458404541015625
DSB Iba1 45_40X_DG,1.3076923076923077,2.125,2.4859154929577465,2.7364341085271318,8,5,13,284,4.353618621826172,7.775020599365234
DSB Iba1 46_40X_CA1,2.235294117647059,2.28,3.020979020979021,3.0638297872340425,50,1,51,143,48.19374084472656,47.704410552978516
DSB Iba1 46_40X_CA3,3.7708333333333335,4.209302325581396,4.205882352941177,4.80672268907563,43,5,48,136,18.149757385253906,31.574440002441406
DSB Iba1 46_40X_CTX1,2.043956043956044,2.0898876404494384,2.634920634920635,2.688259109311741,89,2,91,252,58.10279846191406,46.372127532958984
DSB Iba1 46_40X_CTX2,1.775,1.8205128205128205,2.0785714285714287,2.124087591240876,117,3,120,280,64.41020965576172,51.16119384765625
DSB Iba1 46_40X_CTX3,2.3563218390804597,2.411764705882353,2.924812030075188,3.0390625,85,2,87,266,45.4249382019043,32.654476165771484
DSB Iba1 46_40X_DG,1.922077922077922,1.922077922077922,2.389830508474576,2.389830508474576,77,0,77,177,52.95248031616211,56.203651428222656
DSB Iba1 47_40X_CA1,1.4375,1.7692307692307692,1.4685714285714286,2.3577981651376145,13,3,16,175,3.0524253845214844,6.558036804199219
DSB Iba1 47_40X_CA3,2.125,2.8333333333333335,3.8841463414634148,4.58273381294964,12,4,16,164,5.192661285400391,8.901691436767578
DSB Iba1 47_40X_CTX1,0.8666666666666667,2.0,0.6444444444444445,1.573643410852713,13,17,30,315,0.7054328918457031,5.655956268310547
DSB Iba1 47_40X_CTX2,2.9156626506024095,3.142857142857143,3.0437956204379564,3.283464566929134,77,6,83,274,18.903064727783203,30.04922866821289
DSB Iba1 47_40X_CTX3,1.7317073170731707,2.21875,1.737556561085973,2.0869565217391304,32,9,41,221,5.331134796142578,14.159202575683594
DSB Iba1 47_40X_DG,3.272727272727273,3.272727272727273,3.868131868131868,3.9329608938547485,11,0,11,182,22.7813720703125,13.895225524902344
